source,category,width,height,mode,has_alpha_channel,has_transparency,alpha_min,alpha_max,bytes,sha256
Content/美术/Art/02_Enemies/Boss_Overlord/Actions/Walk/Dir_03_Up/T_Boss_Walk_Dir_03_Up_04.png,02_Enemies,340,320,RGBA,True,True,0,255,141926,ea0314d15e64ccd91a95b9563fc882bfd2564b4d47e1ed950d65258b50a209f4
Content/美术/Art/02_Enemies/Boss_Overlord/Actions/Walk/Dir_03_Up/T_Boss_Walk_Dir_03_Up_Sheet.png,02_Enemies,1360,320,RGBA,True,True,0,255,551334,b26829b7518705d62828cb80f3027a9cf4b29d8f6f788379dd65c0499ea181d7
Content/美术/Art/02_Enemies/Boss_Overlord/Actions/Walk/Dir_04_Left/T_Boss_Walk_Dir_04_Left_01.png,02_Enemies,277,334,RGBA,True,True,0,255,116555,df8af27f3ccce4352d20e7f7414a122343031973fa808f8ac1c0f2060009f377
Content/美术/Art/02_Enemies/Boss_Overlord/Actions/Walk/Dir_04_Left/T_Boss_Walk_Dir_04_Left_02.png,02_Enemies,277,334,RGBA,True,True,0,255,123262,9a4bd8445f3885a4ed695a2b838ce3bec3da91606ba8f0573ea559dbb0fcda8a
Content/美术/Art/02_Enemies/Boss_Overlord/Actions/Walk/Dir_04_Left/T_Boss_Walk_Dir_04_Left_03.png,02_Enemies,277,334,RGBA,True,True,0,255,131755,3d29a24b56ad7a8eb86f35ceb3761c0d1147bd15d5cbd24bfcfc0b34bcef39a8
Content/美术/Art/02_Enemies/Boss_Overlord/Actions/Walk/Dir_04_Left/T_Boss_Walk_Dir_04_Left_04.png,02_Enemies,277,334,RGBA,True,True,0,255,122803,62da8f53ea79cedaef2ae4116b4a7dd8841836cfb4c64d81447c2e2a831cf960
Content/美术/Art/02_Enemies/Boss_Overlord/Actions/Walk/Dir_04_Left/T_Boss_Walk_Dir_04_Left_Sheet.png,02_Enemies,1108,334,RGBA,True,True,0,255,485483,ac34be1fa2edb85464319754cb5d59a8d9ea3879452f21737bccb991ef49fc82
Content/美术/Art/02_Enemies/Boss_Overlord/Skills/01_FlameWave/T_BossSkill_FlameWave_01.png,02_Enemies,462,871,RGBA,True,True,0,255,283577,371888762d78429ab12c4011828eeb262629a0ddb8b2878eb31f364f9950f6a4
Content/美术/Art/02_Enemies/Boss_Overlord/Skills/01_FlameWave/T_BossSkill_FlameWave_02.png,02_Enemies,462,871,RGBA,True,True,0,255,409444,a98695459b3cc8f375265f2cd4b1c2e10b1c7ce2c61d731c79884f24d48332b4
Content/美术/Art/02_Enemies/Boss_Overlord/Skills/01_FlameWave/T_BossSkill_FlameWave_03.png,02_Enemies,462,871,RGBA,True,True,0,255,399093,bcba6989ecf1e6f942a75086a55fe4d49adef420535579afcf18fbc1d9134ece
Content/美术/Art/02_Enemies/Boss_Overlord/Skills/01_FlameWave/T_BossSkill_FlameWave_04.png,02_Enemies,462,871,RGBA,True,True,0,255,577174,86445093c033415b4755a3d649b410b232cf44ff40059a31111cd8c6d29b809e
Content/美术/Art/02_Enemies/Boss_Overlord/Skills/01_FlameWave/T_BossSkill_FlameWave_Sheet.png,02_Enemies,1848,871,RGBA,True,True,0,255,1537336,b888a82595b75554da0f9288aa5cb0a5421e888c18fab1965629d4f3c96e1039
Content/美术/Art/02_Enemies/Boss_Overlord/Skills/03_EarthSpikes/T_BossSkill_EarthSpikes_01.png,02_Enemies,527,664,RGBA,True,True,0,255,441911,aa52ad976ed9eabfe2f636b170b197bf9fe535ac1e2d585a2aba2717c6eeb0f1
Content/美术/Art/02_Enemies/Boss_Overlord/Skills/03_EarthSpikes/T_BossSkill_EarthSpikes_02.png,02_Enemies,527,664,RGBA,True,True,0,255,252568,92069566cddc46045650154308a1ef456e14ee3e87e094ba2f8184a6ceb3a5e5
Content/美术/Art/02_Enemies/Boss_Overlord/Skills/03_EarthSpikes/T_BossSkill_EarthSpikes_03.png,02_Enemies,527,664,RGBA,True,True,0,255,198885,85f7e86c348778f801cb3562b1aa453391b4579f54199d95ce0c9800a73f4724
Content/美术/Art/02_Enemies/Boss_Overlord/Skills/03_EarthSpikes/T_BossSkill_EarthSpikes_04.png,02_Enemies,527,664,RGBA,True,True,0,255,157094,49bebb21334ddfbe54dbb8dc5ff9b826b8a7146472103459a4ceca13a7da0c2c
Content/美术/Art/02_Enemies/Boss_Overlord/Skills/03_EarthSpikes/T_BossSkill_EarthSpikes_Sheet.png,02_Enemies,2108,664,RGBA,True,True,0,255,931835,8849700d1970bd33113e647257361bba8039f74810ef6bfdab7896fbfcba9e7f
Content/美术/Art/02_Enemies/Boss_Overlord/Skills/04_AcidPool/T_BossSkill_AcidPool_01.png,02_Enemies,554,442,RGBA,True,True,0,255,350101,ae5ee1a864b4663e78900389a0ca20e2a2000a3e9e1b9c76585b143097922b67
Content/美术/Art/02_Enemies/Boss_Overlord/Skills/04_AcidPool/T_BossSkill_AcidPool_02.png,02_Enemies,554,442,RGBA,True,True,0,255,217784,a46f5a41c4204ea8fd7ee00707342491f2b55b963e54333ef4ba51e03bd76dd0
Content/美术/Art/02_Enemies/Boss_Overlord/Skills/04_AcidPool/T_BossSkill_AcidPool_04.png,02_Enemies,554,442,RGBA,True,True,0,255,146967,7b29bd5a93e941bf878c167e5c5bcff790b39db086a091012a74bdd31d9354bb
Content/美术/Art/02_Enemies/Boss_Overlord/Skills/04_AcidPool/T_BossSkill_AcidPool_06.png,02_Enemies,554,442,RGBA,True,True,0,255,74319,eb85593e4729a3910c3828929e385b1f5bafc1853c429ae4bcd46bf9332daaee
Content/美术/Art/02_Enemies/Boss_Overlord/Skills/04_AcidPool/T_BossSkill_AcidPool_Sheet.png,02_Enemies,2216,442,RGBA,True,True,0,255,749875,06c1096e1a928f4b7416645c87fd43984186dd7d0e8980e78427de817173dd6e
Content/美术/Art/02_Enemies/Boss_Overlord/Skills/05_SporeBomb/T_BossSkill_SporeBomb_01.png,02_Enemies,530,753,RGBA,True,True,0,255,673878,ee2b20efcc2b84df0e595d1fe76bff242ff218087f240bc2527c2effea0f57bb
Content/美术/Art/02_Enemies/Boss_Overlord/Skills/05_SporeBomb/T_BossSkill_SporeBomb_02.png,02_Enemies,530,753,RGBA,True,True,0,255,426947,acd8f83e6595645ad5e82d35cbe66c6ef451ad907a758c62696f3ba9f40ea298
Content/美术/Art/02_Enemies/Boss_Overlord/Skills/05_SporeBomb/T_BossSkill_SporeBomb_03.png,02_Enemies,530,753,RGBA,True,True,0,255,239249,7b974f3b120c1baa4f12a1dd886b7cd41d01e230d46ca0bdea35eef88898737a
Content/美术/Art/02_Enemies/Boss_Overlord/Skills/05_SporeBomb/T_BossSkill_SporeBomb_04.png,02_Enemies,530,753,RGBA,True,True,0,253,112345,5b1852674230576cbc24249ff322496538903b3702e197d89357570348bb9c6d
Content/美术/Art/02_Enemies/Boss_Overlord/Skills/05_SporeBomb/T_BossSkill_SporeBomb_05.png,02_Enemies,530,753,RGBA,True,True,0,255,5159,930a7e1e91b6ba0e3db6b47d76c781a4aaa60ec95425d1860d4ed395f0ff50d3
Content/美术/Art/02_Enemies/Boss_Overlord/Skills/05_SporeBomb/T_BossSkill_SporeBomb_Sheet.png,02_Enemies,2650,753,RGBA,True,True,0,255,1391568,c5ca1cab0162758c84d77ef07a54d8e94055140839ff12cb96229333aa711962
Content/美术/Art/02_Enemies/Boss_Overlord/Skills/06_EggSummon/T_BossSkill_EggSummon_01.png,02_Enemies,517,584,RGBA,True,True,0,255,405011,347a3e5d47da3eb86f3f0a6df20f2802920050f06d848b6bea499d24d716e995
Content/美术/Art/02_Enemies/Boss_Overlord/Skills/06_EggSummon/T_BossSkill_EggSummon_02.png,02_Enemies,517,584,RGBA,True,True,0,255,204285,847a45c017202efc1d4bd51ee6f1326edc9b446c8161b60dc1e9235af40aaa8c
Content/美术/Art/02_Enemies/Boss_Overlord/Skills/06_EggSummon/T_BossSkill_EggSummon_03.png,02_Enemies,517,584,RGBA,True,True,0,249,150269,efb5f5da2835d41dbf1e61690febca88ac4338384b393876c9a518729a0ce67c
Content/美术/Art/02_Enemies/Boss_Overlord/Skills/06_EggSummon/T_BossSkill_EggSummon_04.png,02_Enemies,517,584,RGBA,True,True,0,255,132886,401ee208c881a7d36e5672cf21edb2fa24315b0e4641a9b2d850e17511459eca
Content/美术/Art/02_Enemies/Boss_Overlord/Skills/06_EggSummon/T_BossSkill_EggSummon_Sheet.png,02_Enemies,2068,584,RGBA,True,True,0,255,825103,2cf472a61d97e4caa318555ef6ba1428465d2da9e4dbd990975ff12dde916c96
Content/美术/Art/02_Enemies/Boss_Overlord/Skills/08_BlightBreath/T_BossSkill_BlightBreath_01.png,02_Enemies,411,550,RGBA,True,True,0,255,170515,02517ca87f11a0cb075a161b0e3b6bc3a67db810c63a6a39e302929825620313
Content/美术/Art/02_Enemies/Boss_Overlord/Skills/08_BlightBreath/T_BossSkill_BlightBreath_02.png,02_Enemies,411,550,RGBA,True,True,0,255,216335,790a765194346b39a69482e97bac9af7ac21722c2242a9a9e115d4172c191588
Content/美术/Art/02_Enemies/Boss_Overlord/Skills/08_BlightBreath/T_BossSkill_BlightBreath_03.png,02_Enemies,411,550,RGBA,True,True,0,255,322196,3730fb63fb58cd856cd8d0eeea6399aa8b1e0003d4e157807079ef6a59321e71
Content/美术/Art/02_Enemies/Boss_Overlord/Skills/08_BlightBreath/T_BossSkill_BlightBreath_04.png,02_Enemies,411,550,RGBA,True,True,0,255,193197,140f889e4df86bdacca8ec2ffb1bfd7ecfdad0abce0987f0d135fcf0c333d143
Content/美术/Art/02_Enemies/Boss_Overlord/Skills/08_BlightBreath/T_BossSkill_BlightBreath_Sheet.png,02_Enemies,1644,550,RGBA,True,True,0,255,867043,b8c70928ee12de5cb06df47654357134a50907b7b2c15a8a2ab65f3f9d224de3
Content/美术/Art/02_Enemies/Boss_Overlord/Skills/09_MeteorRain/T_BossSkill_MeteorRain_01.png,02_Enemies,542,744,RGBA,True,True,0,255,474632,b78a570628e0c0570b540b18d270b13e17532810b10fc0ba80a33a1c2d1ca926
Content/美术/Art/02_Enemies/Boss_Overlord/Skills/09_MeteorRain/T_BossSkill_MeteorRain_02.png,02_Enemies,542,744,RGBA,True,True,0,255,238885,3415692bcf33fe8261481d607a7e26ff50a24b2559c546e67174c07102c82ead
Content/美术/Art/02_Enemies/Boss_Overlord/Skills/09_MeteorRain/T_BossSkill_MeteorRain_03.png,02_Enemies,542,744,RGBA,True,True,0,255,151549,705a157a2bdd801554c3c82f4db29738783b0438b00fb672b47c72d038b37099
Content/美术/Art/02_Enemies/Boss_Overlord/Skills/09_MeteorRain/T_BossSkill_MeteorRain_04.png,02_Enemies,542,744,RGBA,True,True,0,245,85880,e4dbfa2c4780d3f37cfcfd8e5dff3928a38997c4efdd464c9cdb9c8e57c9e0b3
Content/美术/Art/02_Enemies/Boss_Overlord/Skills/09_MeteorRain/T_BossSkill_MeteorRain_Sheet.png,02_Enemies,2168,744,RGBA,True,True,0,255,867822,bbe767925c0fd0a3f656a9dfd4ccb8e7d75fef48182bda4c09f56500550ae9d8
Content/美术/Art/02_Enemies/Boss_Overlord/Skills/10_BioShield/T_BossSkill_BioShield_01.png,02_Enemies,457,938,RGBA,True,True,0,253,165471,b1790ab5e6a86826dc591e48d353e6b92818f7e6c0bcc0bb499f3ce47800c05a
Content/美术/Art/02_Enemies/Boss_Overlord/Skills/10_BioShield/T_BossSkill_BioShield_02.png,02_Enemies,457,938,RGBA,True,True,0,255,360065,b28ab6facaf00fd8be2ec2d8e890616154e7060439428e0065fda84bf26f4fa7
Content/美术/Art/02_Enemies/Boss_Overlord/Skills/10_BioShield/T_BossSkill_BioShield_03.png,02_Enemies,457,938,RGBA,True,True,0,255,683508,9c7535616c26b0edd7b2afa65f290a8486c4ccb642a27b3d238227d0185c715b
Content/美术/Art/02_Enemies/Boss_Overlord/Skills/10_BioShield/T_BossSkill_BioShield_04.png,02_Enemies,457,938,RGBA,True,True,0,255,282843,83bfe989f20f7da2e6da2df388aaaa779f240c4d0e674cfe2570a9bd1f2360e4
Content/美术/Art/02_Enemies/Boss_Overlord/Skills/10_BioShield/T_BossSkill_BioShield_Sheet.png,02_Enemies,1828,938,RGBA,True,True,0,255,1444978,44b0b3bde711cd164e2ad9c16f9d733ec60ecafd60fc0a0f3c76b6944b49517e
Content/美术/Art/02_Enemies/MutantHound/Bite_Combo/Dir_01_Down/T_Hound_Bite_Dir_01_Down_01.png,02_Enemies,312,296,RGBA,True,True,0,255,118411,b81328317a389a17f85c5d6514277bcc832e5428df334c39c4d3563adc935acd
Content/美术/Art/02_Enemies/MutantHound/Bite_Combo/Dir_01_Down/T_Hound_Bite_Dir_01_Down_02.png,02_Enemies,312,296,RGBA,True,True,0,255,128422,2ff2de6a46af924d1ed8b7700c897e20ef1aac8558e6e100c1f2a3f1dc3fb9c2
Content/美术/Art/02_Enemies/MutantHound/Bite_Combo/Dir_01_Down/T_Hound_Bite_Dir_01_Down_03.png,02_Enemies,312,296,RGBA,True,True,0,255,115569,b833df1f26404581a87a995ac8206e9616c69bf0ab5a0f8bb8ea95fdd2ba81c1
Content/美术/Art/02_Enemies/MutantHound/Bite_Combo/Dir_01_Down/T_Hound_Bite_Dir_01_Down_04.png,02_Enemies,312,296,RGBA,True,True,0,255,119492,f21939483730a0ff85c2a63445cefdf4fd7d72761c254ca796fb648a4f8431d8
Content/美术/Art/02_Enemies/MutantHound/Bite_Combo/Dir_01_Down/T_Hound_Bite_Dir_01_Down_Sheet.png,02_Enemies,1248,296,RGBA,True,True,0,255,472391,5279415c815e2f33fcc549127aad1d8a20daf055d2f8c6ef060d38252567cd05
Content/美术/Art/02_Enemies/MutantHound/Bite_Combo/Dir_02_Right/T_Hound_Bite_Dir_02_Right_01.png,02_Enemies,352,275,RGBA,True,True,0,255,122726,726226359e0cbec4cd7393a5a7800e36fae5731ddf048f7009acd21c82dc8878
Content/美术/Art/02_Enemies/MutantHound/Bite_Combo/Dir_02_Right/T_Hound_Bite_Dir_02_Right_02.png,02_Enemies,352,275,RGBA,True,True,0,255,122625,b8376c9210a137f18904563091ea8452e79fbc3324d8b3506384aad78fb1a7d2
Content/美术/Art/02_Enemies/MutantHound/Bite_Combo/Dir_02_Right/T_Hound_Bite_Dir_02_Right_03.png,02_Enemies,352,275,RGBA,True,True,0,255,117787,803f39bc49626b81e5d77d25d93c6321b139c18825bc2ba6857e43b34fdb97e6
Content/美术/Art/02_Enemies/MutantHound/Bite_Combo/Dir_02_Right/T_Hound_Bite_Dir_02_Right_04.png,02_Enemies,352,275,RGBA,True,True,0,255,112187,a36f09ae32fae66c8b2b620908a26dc6209c8b7cc1b0291c572fd0edf277f6c6
Content/美术/Art/02_Enemies/MutantHound/Bite_Combo/Dir_02_Right/T_Hound_Bite_Dir_02_Right_Sheet.png,02_Enemies,1408,275,RGBA,True,True,0,255,466854,ec689eb5b8497a04becab83478bb7136ef10919ebd3b2fa1dfe1439eea86ccfa
Content/美术/Art/02_Enemies/MutantHound/Bite_Combo/Dir_03_Up/T_Hound_Bite_Dir_03_Up_01.png,02_Enemies,320,306,RGBA,True,True,0,255,103743,c1d9b782f69b91739d30515a8f7d149ee3a6b7eab23adc6e2a64288be49ed1bd
Content/美术/Art/02_Enemies/MutantHound/Bite_Combo/Dir_03_Up/T_Hound_Bite_Dir_03_Up_02.png,02_Enemies,320,306,RGBA,True,True,0,255,114092,ad3d7cd971cd2c0f44c56b17ec056ebf7603da588adeac2da7c103c8acfd3aad
Content/美术/Art/02_Enemies/MutantHound/Bite_Combo/Dir_03_Up/T_Hound_Bite_Dir_03_Up_03.png,02_Enemies,320,306,RGBA,True,True,0,255,97089,8a1c6090e6f32193ab06aaac7eafab2d6ba8786f7f6c139fb58c3ba2d3493c2c
Content/美术/Art/02_Enemies/MutantHound/Bite_Combo/Dir_03_Up/T_Hound_Bite_Dir_03_Up_04.png,02_Enemies,320,306,RGBA,True,True,0,255,102427,ad2c398be74afa97ec3c4f54b218df52f730187bbe059fc70e2b327e7a4b84e8
Content/美术/Art/02_Enemies/MutantHound/Bite_Combo/Dir_03_Up/T_Hound_Bite_Dir_03_Up_Sheet.png,02_Enemies,1280,306,RGBA,True,True,0,255,409585,abdc6f239b186ff5cae7bc782e15c5ebfbf2f2ed66b38ce5626e04b6b3f77959
Content/美术/Art/02_Enemies/MutantHound/Bite_Combo/Dir_04_Left/T_Hound_Bite_Dir_04_Left_01.png,02_Enemies,336,265,RGBA,True,True,0,255,129357,a382920b4b5450c3bb4246c7e7461485b015fc608632f9a760e5675f41542041
Content/美术/Art/02_Enemies/MutantHound/Bite_Combo/Dir_04_Left/T_Hound_Bite_Dir_04_Left_02.png,02_Enemies,336,265,RGBA,True,True,0,255,113994,8f28b7c1dc4b84b15f639666149f4925804b216928183acef2e4efaf25547824
Content/美术/Art/02_Enemies/MutantHound/Bite_Combo/Dir_04_Left/T_Hound_Bite_Dir_04_Left_03.png,02_Enemies,336,265,RGBA,True,True,0,255,115589,e5c77a52fa366ccc3fa9811349371f6198a785128371a34d109a05b71ab32f17
Content/美术/Art/02_Enemies/MutantHound/Bite_Combo/Dir_04_Left/T_Hound_Bite_Dir_04_Left_04.png,02_Enemies,336,265,RGBA,True,True,0,255,116773,c8a13d84d7bbf2683038b910f061285467c9de517e10c1e638092fc29eea241f
Content/美术/Art/02_Enemies/MutantHound/Bite_Combo/Dir_04_Left/T_Hound_Bite_Dir_04_Left_Sheet.png,02_Enemies,1344,265,RGBA,True,True,0,255,466100,f410f02d59dba39a6423c876fe9fe0ceba507fcc7ab9da30032e94f0052e1fb0
Content/美术/Art/02_Enemies/MutantHound/Death/Dir_01_Down/T_Hound_Death_Dir_01_Down_01.png,02_Enemies,329,300,RGBA,True,True,0,255,140636,c498424cf75443f351f111fac4e60b9b42fa503bf895867d6f543673764a2b4b
Content/美术/Art/02_Enemies/MutantHound/Death/Dir_01_Down/T_Hound_Death_Dir_01_Down_02.png,02_Enemies,329,300,RGBA,True,True,0,255,126099,4530659cdee0c92c21b794b2c2fc472cde3fd0c05cfe636383c2098df8a77dcc
Content/美术/Art/02_Enemies/MutantHound/Death/Dir_01_Down/T_Hound_Death_Dir_01_Down_03.png,02_Enemies,329,300,RGBA,True,True,0,255,103047,9d05a8002c5ab27b9f592181adde2311ad572f753ba1480ae2cc5d3c1ce1615d
Content/美术/Art/02_Enemies/MutantHound/Death/Dir_01_Down/T_Hound_Death_Dir_01_Down_04.png,02_Enemies,329,300,RGBA,True,True,0,255,77821,65dc74e5c4a6f013fb14a55cc5e5d0fa154eda223fe761803fc17bc7206aa77c
Content/美术/Art/02_Enemies/MutantHound/Death/Dir_01_Down/T_Hound_Death_Dir_01_Down_Sheet.png,02_Enemies,1316,300,RGBA,True,True,0,255,440107,cdf1f4c87645fe0dac4d3a33d7a0c15986701018e9d8bc171117716ccb4d9cb7
Content/美术/Art/02_Enemies/MutantHound/Death/Dir_02_Right/T_Hound_Death_Dir_02_Right_01.png,02_Enemies,327,233,RGBA,True,True,0,255,120542,e996123e488b42af3a333a2ea9b4c8ae9d90644fcf00c55884218f86e9a9339f
Content/美术/Art/02_Enemies/MutantHound/Death/Dir_02_Right/T_Hound_Death_Dir_02_Right_02.png,02_Enemies,327,233,RGBA,True,True,0,255,102327,5533f3723216f1a9ba4b9031e792f4a2828c390d0361852217b2dddcf2179304
Content/美术/Art/02_Enemies/MutantHound/Death/Dir_02_Right/T_Hound_Death_Dir_02_Right_03.png,02_Enemies,327,233,RGBA,True,True,0,255,85998,9d20f2a566f0594afc8ad8c33ece558d1526d95cb0d0cd46edb542dcece3b1c5
Content/美术/Art/02_Enemies/MutantHound/Death/Dir_02_Right/T_Hound_Death_Dir_02_Right_04.png,02_Enemies,327,233,RGBA,True,True,0,255,76459,5b6a3553a406d1269b08402c230e0040a771d90d9676542c238d44596574554c
Content/美术/Art/02_Enemies/MutantHound/Death/Dir_02_Right/T_Hound_Death_Dir_02_Right_Sheet.png,02_Enemies,1308,233,RGBA,True,True,0,255,378076,c7513cca475fa51ce65de316edd2d3d2a526e04cc2464638490f4e372e014339
Content/美术/Art/02_Enemies/MutantHound/Death/Dir_03_Up/T_Hound_Death_Dir_03_Up_01.png,02_Enemies,333,276,RGBA,True,True,0,255,116493,ef9cf769a95f9f51302d6d973038bde93b8947432724fdbd316f0370ae503aa3
Content/美术/Art/02_Enemies/MutantHound/Death/Dir_03_Up/T_Hound_Death_Dir_03_Up_02.png,02_Enemies,333,276,RGBA,True,True,0,255,99628,a3daa5242493a41dea8d63a77a691ce7e1fde468eda1ab874b29c122b3633d40
Content/美术/Art/02_Enemies/MutantHound/Death/Dir_03_Up/T_Hound_Death_Dir_03_Up_03.png,02_Enemies,333,276,RGBA,True,True,0,255,82185,e719e0a006516da27673853b69336350fab94e25b9eaca8cf8496b1a316eaed6
Content/美术/Art/02_Enemies/MutantHound/Death/Dir_03_Up/T_Hound_Death_Dir_03_Up_04.png,02_Enemies,333,276,RGBA,True,True,0,255,76666,178c04dd71623052d41bd63c50067c825855b37691b5a9be80e624434b7ea6e8
Content/美术/Art/02_Enemies/MutantHound/Death/Dir_03_Up/T_Hound_Death_Dir_03_Up_Sheet.png,02_Enemies,1332,276,RGBA,True,True,0,255,368432,295b738ec7f600b2ea67888c255d841e685b83779b1505cb3ebfebc667251272
Content/美术/Art/02_Enemies/MutantHound/Death/Dir_04_Left/T_Hound_Death_Dir_04_Left_01.png,02_Enemies,331,249,RGBA,True,True,0,255,126415,8284bdab81e62140c3d5804edfe4593aaff75c52b38452bec2a0d623bd045b53
Content/美术/Art/02_Enemies/MutantHound/Death/Dir_04_Left/T_Hound_Death_Dir_04_Left_02.png,02_Enemies,331,249,RGBA,True,True,0,255,104800,ca67efa24145882db0d9e17c028ce63b37832fa676ed50c67b39d85f2a9e833a
Content/美术/Art/02_Enemies/MutantHound/Death/Dir_04_Left/T_Hound_Death_Dir_04_Left_03.png,02_Enemies,331,249,RGBA,True,True,0,255,87856,ed65eebdd8d4153829828c5b30d6ea7f03a9615a92886c43fb62640c03be6dd7
Content/美术/Art/02_Enemies/MutantHound/Death/Dir_04_Left/T_Hound_Death_Dir_04_Left_04.png,02_Enemies,331,249,RGBA,True,True,0,255,83176,2f1c63d22057b98104462b18ab8fb22d0c8843ca52b64f9af36cadab23b7dbac
Content/美术/Art/02_Enemies/MutantHound/Death/Dir_04_Left/T_Hound_Death_Dir_04_Left_Sheet.png,02_Enemies,1324,249,RGBA,True,True,0,255,394306,8b03bacbde277a97dca8cd691a4eca931bc61727d749d31ac0fb629373d26b1c
Content/美术/Art/02_Enemies/MutantHound/Howl/Dir_01_Down/T_Hound_Howl_Dir_01_Down_01.png,02_Enemies,311,294,RGBA,True,True,0,255,131955,d8be0d8feddb97c81cff83e6204e0baff9871a2190331fbceaa76277f3489e36
Content/美术/Art/02_Enemies/MutantHound/Howl/Dir_01_Down/T_Hound_Howl_Dir_01_Down_02.png,02_Enemies,311,294,RGBA,True,True,0,255,127625,711dd26b6d968b55dc554b55ae6729899dc6f2772a63d9b3a18f4497aba81b7a
Content/美术/Art/02_Enemies/MutantHound/Howl/Dir_01_Down/T_Hound_Howl_Dir_01_Down_03.png,02_Enemies,311,294,RGBA,True,True,0,255,126416,f5206e4b4915167134b0f59032b68b00e35bb69b0e3b241d575c8b1ef9620340
Content/美术/Art/02_Enemies/MutantHound/Howl/Dir_01_Down/T_Hound_Howl_Dir_01_Down_04.png,02_Enemies,311,294,RGBA,True,True,0,255,127537,0704ec7eabc0874e30ad29e302a40a1a3b9b474c2ea498a77772591910b95289
Content/美术/Art/02_Enemies/MutantHound/Howl/Dir_01_Down/T_Hound_Howl_Dir_01_Down_Sheet.png,02_Enemies,1244,294,RGBA,True,True,0,255,501479,712aaf628596619e908e4573c04f01f7f115d25e78de34b01b7df07299b31a68
Content/美术/Art/02_Enemies/MutantHound/Howl/Dir_02_Right/T_Hound_Howl_Dir_02_Right_01.png,02_Enemies,325,272,RGBA,True,True,0,255,131827,e85ab09dd2543be7152c3169a15acff8bdbd5f30bed542f465bd137bbd8cea5d
Content/美术/Art/02_Enemies/MutantHound/Howl/Dir_02_Right/T_Hound_Howl_Dir_02_Right_02.png,02_Enemies,325,272,RGBA,True,True,0,255,116709,a9b9bae631a8d223299938eaafd11e7d5ccd1e78bf9151e7ccba671ad1fd6cdc
Content/美术/Art/02_Enemies/MutantHound/Howl/Dir_02_Right/T_Hound_Howl_Dir_02_Right_03.png,02_Enemies,325,272,RGBA,True,True,0,255,122515,8375226648fe9bd46eae4a4b1647ae4a2cc2a0647b0d4be0f834f661e8d0478c
Content/美术/Art/02_Enemies/MutantHound/Howl/Dir_02_Right/T_Hound_Howl_Dir_02_Right_04.png,02_Enemies,325,272,RGBA,True,True,0,255,119222,1e036c7b2cdd8b736d86123b69e9762c78fb2addcc2be8dcce80b16c4433f2c6
Content/美术/Art/02_Enemies/MutantHound/Howl/Dir_02_Right/T_Hound_Howl_Dir_02_Right_Sheet.png,02_Enemies,1300,272,RGBA,True,True,0,255,478018,c3368def3b11e7c53481b97d743b054c147fabb04872057d4fb67c8bec9512fc
Content/美术/Art/02_Enemies/MutantHound/Howl/Dir_03_Up/T_Hound_Howl_Dir_03_Up_01.png,02_Enemies,313,279,RGBA,True,True,0,255,117050,83fc8972ef421a2173d4289d45f715c1105ed1aaca33da550cd90313f66d76f2
Content/美术/Art/02_Enemies/MutantHound/Howl/Dir_03_Up/T_Hound_Howl_Dir_03_Up_02.png,02_Enemies,313,279,RGBA,True,True,0,255,113408,14b8e19b821a1f6f55add84f7dccc8047a8ecdb3a484c18eeb63fb5a22c58e65
Content/美术/Art/02_Enemies/MutantHound/Howl/Dir_03_Up/T_Hound_Howl_Dir_03_Up_03.png,02_Enemies,313,279,RGBA,True,True,0,255,102603,4c03eefdfc09623129204bb70e4d212d6a7ef8da5d4b5ba1e825163fbd0dcc65
Content/美术/Art/02_Enemies/MutantHound/Howl/Dir_03_Up/T_Hound_Howl_Dir_03_Up_04.png,02_Enemies,313,279,RGBA,True,True,0,255,102900,1f67f3229433534326585e5e3f906535dd94e3b319390bf14f0d877fdff0ebf4
Content/美术/Art/02_Enemies/MutantHound/Howl/Dir_03_Up/T_Hound_Howl_Dir_03_Up_Sheet.png,02_Enemies,1252,279,RGBA,True,True,0,255,426154,3279d58d10fdd8981a8c170dc7393f9d90a8c3d0c9793a0c7b30eaa4dbef0678
Content/美术/Art/02_Enemies/MutantHound/Howl/Dir_04_Left/T_Hound_Howl_Dir_04_Left_01.png,02_Enemies,321,295,RGBA,True,True,0,255,137546,e699cf4dbf7894c3feef1c1a23b58a299d210c3bbdeb1e9dda30bec0e572602f
Content/美术/Art/02_Enemies/MutantHound/Howl/Dir_04_Left/T_Hound_Howl_Dir_04_Left_02.png,02_Enemies,321,295,RGBA,True,True,0,255,136899,6161fea6da043db7317e65e24941b1bd5246b9c5b81a2008589a262b50fddd66
Content/美术/Art/02_Enemies/MutantHound/Howl/Dir_04_Left/T_Hound_Howl_Dir_04_Left_03.png,02_Enemies,321,295,RGBA,True,True,0,255,126410,79a52046e528c16d453fb4cfa73bfaa005d57069fed37c4647e4e807c1926a38
Content/美术/Art/02_Enemies/MutantHound/Howl/Dir_04_Left/T_Hound_Howl_Dir_04_Left_04.png,02_Enemies,321,295,RGBA,True,True,0,255,132265,b027a034c58b2575cd33d1f376280959819911fa2318db3a8ef89d6fcc8b4162
Content/美术/Art/02_Enemies/MutantHound/Howl/Dir_04_Left/T_Hound_Howl_Dir_04_Left_Sheet.png,02_Enemies,1284,295,RGBA,True,True,0,255,520182,d0b72284c3d61e9562a39bfb924e287f9737ca081c9143402bdc2eb673495137
